"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Lower middle income","LMC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","128.735222647441","130.836945363334","138.99928031442","156.918548209251","187.231697442996","201.320875713013","205.294099363266","224.189539612842","250.870997068696","271.889538436612","329.125434119283","410.649390201832","398.708990925612","368.774069678483","344.499435881677","352.846164240397","363.756055897466","381.506658941712","386.798604889056","374.967959016672","393.411249397057","359.821551489064","367.217932927827","353.805074040144","382.982512306393","422.694045546025","455.053025887287","471.308685137962","472.409727707977","485.326954977174","486.977546867202","491.484685270548","509.70451518132","568.946599206055","639.949554772432","722.699702341951","835.366413230463","1009.97976708922","1093.39314963305","1117.54828537201","1305.53666531917","1429.65594243049","1497.22834281185","1560.71864221914","1653.87452345678","1652.52667779466","1687.91964722461","1779.58906080231","1814.1874749318","1885.60354325131","",
"Low & middle income","LMY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","167.204593486717","176.451059843709","192.406397404652","235.531562448706","281.782325659371","303.34357443002","313.331855601223","342.349546759137","366.638323212484","411.760976467261","472.787607322252","536.497751140612","520.08785994281","489.828464393993","486.500229126462","502.939516455238","515.505252763457","510.581249828588","545.33872855609","573.950829686594","648.337013922161","708.119100965833","703.924753593497","741.534020839727","797.59181065835","879.310304424899","954.335641575725","999.739061956286","963.203919083149","925.472175858873","991.500237628478","989.505441447895","996.851186832278","1100.16674824075","1276.27618640941","1485.83620067567","1746.06011103143","2143.86596339265","2503.58194334038","2473.35411601637","2929.8334918155","3347.47361402315","3567.76792131073","3731.43425275832","3857.37501519727","3659.62580457215","3651.772961921","3969.7673547479","4127.15219804415","4193.67281604229","",
"Lesotho","LSO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","472.428920239815","479.825670890847","441.899017466862","484.62405829846","409.093176289941","300.83722285544","338.142302780768","423.122744913406","456.587015092702","450.098266328805","522.628011940181","575.920194485828","624.734507944532","591.647276317771","595.785666838299","642.61675934991","598.357190514173","613.982984189881","531.45538468569","533.470191300589","499.822319103376","538.162450126868","505.574863601348","746.735948492024","953.130292430482","1015.22654653946","1054.98762895059","1106.71810512138","1093.67210854888","1033.78832825025","1297.45440927169","1379.83452272724","1277.02429594625","1188.16761988601","1201.41961698989","1100.16340106318","978.267744699521","1085.89708645191","1183.84106842093","1130.66558566772","",
"Late-demographic dividend","LTE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","179.526557402811","196.336540762256","218.600194172101","271.990565208527","306.829845198934","331.969187067481","349.303676280708","399.900043595985","412.241938719381","465.412103816116","501.401176129541","527.428185155318","534.730737770545","483.304313874412","503.846099605459","533.774712855416","569.974328252401","579.455836629878","647.413131238009","771.120815199618","790.097410258242","914.041415398581","851.746556770027","875.523402684409","1003.59999553551","1245.66752222651","1384.22707283932","1438.13281361663","1377.67245516166","1253.88155056828","1363.70555567223","1400.26026190232","1473.45598484616","1662.91142319237","1975.79589103393","2358.20767479348","2831.87793257941","3574.48406422774","4367.04875005322","4266.05880235801","5014.1031238459","5943.38829236275","6412.03304637579","6877.15319951111","7151.97446002805","6684.99449096048","6709.1212605107","7441.38445349324","7996.79083139514","8140.42425556664","",
"Lithuania","LTU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1654.09634127555","1838.57605415025","2266.94731800763","2567.47694542254","2502.06110476538","2736.71268641265","2962.85804992863","3522.50534519575","4628.50424775497","5684.04769492599","6756.48083406319","7933.32297135211","10374.4706885432","12656.6023901263","10330.9260661002","10179.9241200633","12048.8057409092","12017.1511327032","13289.5798406964","14180.6649926447","11838.3085511724","12465.737701578","14133.0796518915","16198.3413944481","16504.322142161","",
"Luxembourg","LUX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2205.3660925725","2212.19924445627","2944.29195892216","3852.14446136659","5042.68310127241","5329.02820598769","6395.93121259662","7368.28806036651","9235.46157845641","10639.3803133761","11869.4153126324","10519.5474662631","10985.1627784141","11135.610922272","10716.7116451204","11141.6093124457","15820.5274982688","19743.8203633002","21806.3382147415","22793.4661706571","29160.4625429556","31724.7106827892","34516.528982007","34373.4504261848","35924.7828847897","43405.2607165423","42746.8951809097","39414.3978907088","38663.0775364893","41080.3816406158","37590.6780773438","37665.6426148737","39315.0362694246","46800.0820011078","61575.2491909185","66089.9950074347","64154.2895115467","81406.9762983139","82162.7028605396","56925.2016280765","63037.1099663271","66186.5947330049","61091.8940540258","62549.6163940785","65231.4032547849","53985.9716400821","54016.8322688203","56321.9159705666","60224.5512809739","60409.1455410053","",
"Latvia","LVA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1429.82216867968","1563.95652135599","1787.46935132111","2000.20589213905","2116.9038403139","2390.17162207768","2652.18417841663","3103.64383520195","3875.89895546897","4777.06213464409","5825.82880178167","7256.59184930559","10650.4146853306","12606.4946356671","10248.0858933523","8611.42317025775","10502.5239507426","10395.0712641528","11421.9687741964","11927.3417891073","10452.0371613434","11004.1061644613","12157.8699079366","13748.6281738753","13773.7448666177","",
"Macao SAR, China","MAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","227.483126211499","244.777225694466","279.051067679879","334.288134287722","404.097248675585","458.778996871367","476.539890587968","532.449986205633","621.112731605185","723.997076431125","956.685829910512","750.904216425874","726.200125991606","650.379355345033","581.567693157914","562.913939658923","735.895946554847","801.027650064307","907.476699095324","921.414067220114","1045.32437585735","1099.47023362269","1128.65177375922","1035.00546090066","1155.02653761166","1231.92221709214","1357.18914595175","1210.43048563372","1286.21385043466","1263.7673652372","1164.15491760328","1168.41246608748","1238.51573033752","1511.36006894472","1713.73422670997","1788.37059894141","1940.79830296754","2207.94464934391","2550.54919815315","2505.13269642162","2473.28870024426","2646.55254281315","2523.37917366134","2730.99059914005","2733.61642154675","2493.34286422822","2514.13962276206","2631.2984425334","2792.13264153048","","",
"Monaco","MCO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","439.900223339654","498.468607002055","419.260043786396","275.33625389831","328.137547079253","402.850165476856","484.695634840849","609.127015668004","828.56380333839","974.634457825693","1107.92471994479","1401.73982520603","1965.2247808406","1703.50611796313","2290.62056132109","2812.47270265367","3013.63718749511","3264.57467954537","3239.57829569542","2436.33397691631","2680.37427387692","3285.47349724603","3876.31206784191","4126.81480300081","",
"Madagascar","MDG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","570.061971636562","500.36626288546","489.672115076531","466.216916010154","374.205275885255","356.301460270975","396.850450965732","278.485439736282","267.352075176166","256.275235460628","312.911041118428","246.481774230786","273.634228747534","288.288286151058","237.113360358101","247.609096310268","308.879927633034","257.844338898593","258.674674472938","244.403784869712","257.122460110698","293.968272956672","276.340993442741","324.07432723126","251.624297240662","280.241165091467","296.397164185477","387.85649414604","472.643366808373","397.809987518444","397.135811829354","448.692454966045","429.208178687854","453.832415292737","455.425157877289","401.031255769233","409.246957716428","451.18181033171","458.166217935911","453.96068356115","",
"Maldives","MDV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","564.694574186138","565.561738336638","540.068191221511","701.43600349688","735.849541332317","802.629420414971","851.616451825668","965.410333085502","1042.46970978082","1153.26851303073","1337.51407881446","1478.62847328548","1621.75450233137","1688.96302502791","1806.28884476313","1890.74188776368","2624.63106146701","2625.73929500304","2972.5184387845","3383.06796749188","3175.24957638229","4191.76423662237","4168.56681186085","5122.18970962001","5257.07905742905","5471.43320868314","5746.66864057664","5810.15493394153","6223.20036883516","6789.58634216487","7325.60639382274","7465.78618367502","7786.09346506174","8201.05084658911","8433.18920741751","",
"Middle East & North Africa","MEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1803.75461943641","1837.94171584945","2045.19021350658","2222.95555705733","2288.75019756327","2251.88394168751","2292.45859086134","2396.42697596913","2434.41807822275","2407.36316697754","2610.59018335694","2977.2693932809","3406.61646639778","3962.04400901453","4700.28491930844","5609.03664569299","5105.57802438409","5800.33530433801","6588.68606301143","7031.63588495072","6926.22009767586","6924.71003170682","6193.14175487774","6190.99356805374","6234.25087562588","6537.16989530172","6643.44944791053","",
"Mexico","MEX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","616.898220991499","662.239335768917","739.883876784214","881.836359815741","1107.32877874643","1307.01182096374","1276.04309273408","1131.36696885542","1374.26526626886","1708.97099306354","2515.68699222781","3189.97765538104","2067.15642352464","1621.07203653841","1921.27306995925","2036.57779360112","1342.25422079404","1457.45264310906","1816.57566102215","2217.39623774611","2606.08514534316","3148.82610714755","3594.16581031014","4905.74168494495","5072.77975583395","3037.86460250869","3457.56692191462","4268.7514682365","4445.64896311485","5035.45660255605","5912.97035503897","6277.34281167605","6293.26542401105","5715.74856122813","6024.9204576494","6532.88242021616","7183.90130701444","7661.83530675995","7871.1562267056","6285.24178063772","7342.67238324124","7898.58247787354","7898.57653476113","8251.41250212993","8568.52557562907","7638.86465252277","6905.10904662064","7283.86166441845","7520.70361265301","7749.90497867507","",
"Marshall Islands","MHL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","172.986573338957","182.461080596297","199.081655335706","244.129447408338","291.670915274838","313.691171218543","324.049914273308","354.561962672081","379.506991893266","426.793906046711","489.910507155653","557.394142680909","539.927545438442","507.504957946035","504.483768857032","521.921946913483","535.73186127287","530.870999191004","567.811798971451","599.548644982974","678.104368040316","742.555231068669","740.347218765396","782.541400590729","846.16438876021","933.612617198539","1013.71601440468","1063.12302743475","1024.3626383464","984.593268620957","1053.79729494566","1054.42131183106","1063.05409874374","1175.94904587812","1366.51935728769","1593.85986998628","1876.50969518408","2307.77236728647","2697.94238781752","2666.06614875752","3167.22165569685","3628.88035882263","3871.56541737715","4052.36989750243","4192.9034012487","3978.79663050536","3981.7885158107","4339.1099467655","4519.14237822452","4597.12151907652","",
"North Macedonia","MKD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1020.27508308584","1382.11743567803","1846.26344387588","1836.32097631496","1557.20285006785","1497.11755408051","1527.79622850431","1486.892203827","1461.81554073101","1566.25468450946","1883.50946032158","2157.62561699556","2364.92640793539","2641.07399019052","2888.35083148594","3687.9121593168","3557.5177745445","3497.33437607658","3937.33551060749","3639.92998993307","4107.75840555407","4340.94526089217","3824.39482850581","4092.08095087326","4270.48804109549","4928.71444691636","4854.59227181423","",
"Mali","MLI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","233.971259690859","198.630534558612","168.747082632415","160.124885654162","149.287663595788","167.642058241801","220.418313681355","245.289472302349","247.862427077637","248.630194154312","297.516587372503","296.681803854224","301.484238999624","293.655255348728","203.166769043267","259.845390548198","259.724320976739","240.873151736208","252.368271996237","295.324058403075","243.629526373608","266.87745508741","277.339025104732","344.551651629683","384.535902366191","429.618161382973","441.158799192111","497.926720048711","589.845390170943","581.210725895405","599.11128717697","693.991882086966","623.208595452413","664.240300479955","728.71683452394","647.057550857044","671.285182222824","718.049320399415","771.694946581536","797.522531641287","",
"Malta","MLT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185.383305427197","132.267792268868","136.963118624242","210.008748356141","207.115194519703","230.72430456605","276.171481643598","386.338521879489","609.761028966555","710.38805451288","943.887970758931","1122.21429142197","1063.64338987475","1065.77908078664","1122.95099866536","1167.26530696095","1160.93024255735","1171.76815314033","1272.88889553811","1269.08608574232","",
"Middle East & North Africa (excluding high income)","MNA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","875.715931965755","890.964366958721","1021.7047113803","1137.98911246884","1167.99359729518","1225.74853515176","1217.03639560415","1198.34950852617","1275.48172444939","1248.97232338841","1356.28546814832","1546.36542488402","1725.33747076606","1985.41527498395","2490.39944090204","2998.81960769136","2990.93246946588","3356.31217536873","3674.94730666593","3958.92114379932","3673.32578645491","3591.4613023705","3296.80608169448","3320.38286200614","3142.84679797211","3190.34193264251","","",
"Montenegro","MNE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3872.82440756608","5191.80806467936","6400.85871071389","5805.18192788921","5680.40783846888","6321.2069437044","5775.2615236926","6348.01213024715","6475.53440301045","5759.46800978486","6101.79721251177","6813.82784083267","7650.47719615856","7628.6844826724","",
"Mongolia","MNG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","1019.59620064968","1095.29641210026","1134.52209114376","839.719396402936","838.319503798409","1125.91118945313","1127.16050294462","1131.97522440785","1130.22821747459","835.737265922226","937.873281194247","515.420213654343","301.558989263919","347.229221205821","541.862792262139","528.59889925545","443.786325220937","424.766258461869","399.121003632553","414.866606481913","451.411218797366","494.753487681514","564.690966414636","678.496702648624","812.480875520388","1006.68536697255","1248.79029529536","1646.08749030944","1316.41055891988","1860.49780979326","2583.00885523677","3319.16389922891","3484.45133701607","3177.52416575475","3073.49932664645","2849.15396466268","2539.5316078764","2927.57586251254","3151.47045230529","",
"Northern Mariana Islands","MNP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","238.229082389963","158.001378374312","158.315441949274","156.814239104477","159.075704839832","213.539793643589","251.820696674587","275.870425823702","305.372411582295","273.765568417532","243.611563779295","227.09595073027","275.974471544486","329.356248814594","354.077713570741","354.921238371059","398.061429684012","464.225929491113","440.713119219335","388.532532214755","484.79199627402","536.454628787698","537.080986401313","542.254241258718","465.170301894982","335.573713409462","350.861892627633","391.165550487426","381.872204771215","",
"Mauritania","MRT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","598.558847079573","601.58155730855","581.791091146278","589.738444343772","534.179611517258","472.439062175627","541.99988589888","605.40253674543","625.975664682027","627.61521680791","633.520155069831","909.356210635338","892.990251173946","736.214163224843","753.120085846933","785.355094290708","819.940431819073","773.256838096671","738.11042610168","710.883047152169","618.75682646423","566.243757005066","586.1089120236","659.064003723433","722.628834663909","842.010313879887","967.132348032862","1010.91790213709","1182.11001613484","1179.1704596356","1277.17038460827","1494.04885276934","1427.50502712473","1532.89010112769","1347.36084623531","1275.70504145124","1301.52562486265","1334.87614158448","1399.46122799048","1408.71831431979","",
"Mauritius","MUS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","749.024978842069","850.132679348805","1028.56084041769","1190.93954774929","1084.91877610492","1058.72907826351","986.850104406723","995.876138836864","942.026644441045","967.179898601896","1316.01898172687","1715.79219138034","1926.17832808826","1966.03475236798","2364.66241697108","2530.20639587798","2789.31763520454","2752.68905105886","2891.29388087626","3205.02716937493","3429.879680248","3177.23500074074","3120.17643761803","3225.77379876472","3450.5022811096","3433.03073583682","3604.04528214458","4280.16906718937","4836.94662068436","4725.70948471014","5159.67802247874","6089.97753648301","7243.20519889053","6359.87188643932","6661.96645021846","7511.32723682126","8004.49744755964","8782.53513720747","9345.89913425167","8660.56093707969","9158.82774982228","10134.9133108882","11112.6648387574","11071.0544858123","",
"Malawi","MWI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","167.088981735081","162.97367234999","152.743277710365","156.028351901507","153.106997108878","137.488091953938","132.375331839155","119.522516779437","134.650325107783","146.7478486162","170.875030701632","199.171760261837","158.979522411049","185.210907619827","95.0022003871668","111.857393039706","193.058449666798","225.383376189475","135.857380290121","136.188283982027","129.790208118249","121.937636119152","256.114698263254","224.312259571292","241.708736894563","246.69020919506","259.385404045615","280.920451586319","327.583062620331","351.31986799595","384.017065788612","436.621046926235","306.412248597176","279.91453262501","296.881983037705","310.834677657965","266.918190968591","299.863637929393","330.24460831193","363.078333539596","",
"Malaysia","MYS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","310.070746802367","332.306111230515","384.543059714113","568.873099749083","680.307637740684","647.719749906065","736.155713192344","847.702458202583","1018.09903617117","1206.60593578432","1378.82220359702","1405.59088953773","1458.25778266782","1544.80276260103","1643.57228362254","1413.84727569571","1226.01841723594","1388.03096039513","1532.23842455371","1621.76210348368","1781.64104957659","2002.87354870494","2334.81341615643","2593.30900450795","2813.81431424031","3248.45140120105","3520.69563356797","3332.37385048941","2194.94642314579","2304.1188179946","2670.55593733188","2649.00453546479","2882.90905010153","3141.6093291567","3481.19994387455","3956.52214621237","4490.20088895217","5402.29053741602","6218.92262939052","5439.83216354705","6649.24301373779","7727.74758645776","7909.9255907629","8046.69034381224","8224.95982450292","7260.77236654441","7196.7858587129","7435.75390678732","8009.13350573513","8223.63173332568","",
"North America","NAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4448.06848398801","4759.84130376826","5211.1161817471","5790.69295212368","6101.71682592454","6512.2438068507","7227.09885235982","7905.3040168826","8773.12806194401","9386.0474068444","10003.6314849808","11301.6435991151","11868.7275221192","12570.0983260213","13979.8861920244","14790.5699078399","15436.5650850498","16389.1629171368","17895.0606014166","18873.8193755349","19603.4172770655","19997.9857408681","20716.7461355418","21286.2332052554","22345.4460170841","23366.4226825373","24504.6795264873","25911.459800552","27165.3896547192","28445.7529111849","30058.7489020839","30627.9063203239","31274.8508147165","32575.5967915397","34612.7191307135","36768.6230448406","39100.690933116","40131.8052414844","39840.4031162052","38451.7388275845","40779.3004464415","42629.6963652771","44571.3827169442","45422.4483073465","47113.7869255091","47854.9132367953","48141.6021182054","49895.2233301851","51965.7339682587","53639.2991408949","",
"Namibia","NAM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1537.42951618795","1601.31276776994","1433.51010594169","1580.17671795858","1263.56293265063","830.513152139386","983.645297604813","1394.03294795463","1071.72975074389","1293.3325856555","1653.46595225455","1847.6761727544","2022.28058474962","1870.74218070712","2089.31651635565","2264.14807727415","2183.16497941297","2211.09105024545","2036.96041573883","1923.98562569718","1972.35812819426","1742.21789837077","1641.7738406765","2440.01643440196","3111.61906330216","3234.23089233083","3517.87656498914","3668.79570356769","3613.22442429646","3671.39547390227","4491.64660864094","4873.6612446807","5046.09916764365","4746.80427323903","4762.53846053681","4288.23468809168","3866.42999046761","4539.58166795205","4647.27958424711","4201.80513760231","",
"New Caledonia","NCL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","371.019305106604","300.045395343447","266.080109178488","235.2743905383","171.578853520666","171.350521695332","225.430267389192","253.834865521907","254.498289334654","243.420345716954","386.865540957794","350.884864146079","351.205966376248","219.706867255062","183.007019900243","208.873355793868","214.318706247901","197.483828662523","227.686932782097","217.111484950983","181.230548885742","196.142723716566","215.616335691992","247.842422469379","274.933390865615","313.514676124707","325.627560270043","370.694093049746","456.282515787492","440.99173439689","459.748762357892","490.124738798708","482.359320040157","503.155369994239","510.424195367388","442.395216225275","449.365790208407","467.868238234157","537.039764700595","526.353057560148","",
"Nigeria","NGA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","190.495849823337","130.765911360173","169.219703466753","201.04902335369","269.3115933164","323.096684337875","411.523802586396","391.773445959242","402.074875631852","391.801194086331","571.399480998513","1826.06520633672","1574.36690539701","1032.30122502182","738.70020620486","708.764633060986","525.485659011024","467.057488706381","452.624949745352","336.805399452797","396.34546543568","378.700690477587","348.019671678636","175.246527478367","231.896064203542","305.65933367622","342.276757162047","367.667209457531","380.108175390118","408.417038239722","399.760053495548","460.108313699026","593.354310465146","618.852159537647","752.084568199019","926.242273094118","1318.82768875576","1469.90894277279","1725.45288899033","1510.92731910128","1740.64464918026","1840.74939145141","2070.96691152501","2292.04644454028","2472.05227477959","2221.68009352881","1814.33161389875","1596.35184038843","1586.54705855633","1779.18858321217","",
"Nicaragua","NIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","287.456421304684","294.266700248848","347.915777620801","471.937385167643","484.671382883563","544.428505836139","650.747140036617","587.386502183126","408.646870152172","579.872626802037","619.994136722973","613.763469651393","666.270610753633","738.431136813764","616.08240875208","677.416103276909","914.394850029903","524.312955345332","180.986722632829","222.612401177609","250.970040077508","273.97075622199","274.430530264901","696.580382983699","756.040303881146","785.718104861373","797.79466313517","847.689768916774","869.626848029497","908.525831705878","924.410003165229","899.62586718549","906.055309423459","975.641922484563","1065.9589798339","1110.57714180211","1207.99105178131","1366.73008148603","1314.25877148728","1348.40806268962","1477.75957969203","1547.43843134227","1577.01399982691","1711.91592433681","1822.73407816832","1846.84010897164","1891.66132892019","1782.82134326013","1718.55627271992","",
"Netherlands","NLD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2617.76725952275","2987.90037532956","3636.61257601219","4810.36802155845","5567.98598014146","6363.35205565925","6953.4303423639","8058.23736009522","9731.36788443683","11061.7519099987","11770.6040827774","9714.09881118624","9367.46171331071","9033.15874649828","8467.29787421024","8279.16299853481","11572.5490212913","14155.2365609836","14935.5727894933","14660.1924508023","17599.7790326884","18059.835362796","19754.438031831","19236.3383201315","20762.4449058477","25001.5983589358","24843.0228701433","22806.9141296617","23569.5516940967","24349.9155175736","22542.2184659454","22439.7295010478","24374.557202631","30172.1995974627","33923.130564847","34518.1363403004","37882.4032539911","43333.5848381804","46438.2972819056","42719.7698340795","42035.8135696027","45323.0623256152","41930.2926520329","43459.9244632016","43397.1986025348","37487.1733993048","37580.5874573866","40917.1737258613","44736.3312763972","43778.1493082753","",
"Norway","NOR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2727.60763353059","3109.80486235592","3665.06983582875","4740.55794332671","5612.57940912001","6735.79404340704","7211.01739765791","8135.56476237116","8955.38216298811","9963.38094515581","12028.8688964186","12062.3427262027","11965.82619973","11508.7673984404","11569.8349989408","12298.6731270106","14970.5266010157","17561.3329721658","18598.2468115678","18054.3245669995","20760.3966624223","21588.2322404753","23223.3048436857","21142.1337027029","22452.6947385261","26976.5101256221","28348.0452473928","28473.7856611267","28017.3821633113","28474.2033253537","28081.9214928108","29547.9488080195","33233.9247807999","39178.1737580832","44766.1008587357","52351.6367018663","57283.3168544763","66077.6059912528","73178.2247528623","61909.2484168429","68485.4707482932","76918.3146315034","78169.5082280674","80639.3877755912","78000.3997028431","61170.7069112502","58625.4129069995","61785.5580863972","65957.4089165757","60776.1303711873","",
"Nepal","NPL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","69.5897282139613","79.0517466912625","73.0447428870224","89.4968614375894","112.336583985087","101.80238723252","91.4720219218777","103.971671147695","119.120093868645","121.729020907765","140.048405940453","143.680611753043","143.692845183361","150.762679258861","147.704530406462","156.707066891714","159.39449666606","187.381689668163","186.345903084146","186.722059632099","196.907707628906","165.692003831509","173.414711410432","188.235467354654","197.277937556766","199.63650643036","212.214663601875","204.128506268546","205.920518472657","220.753882362337","236.458277693122","233.484346092705","242.405704143531","272.622180503011","301.781777450661","331.628270899335","373.310027344916","449.979481531742","458.999957749269","561.760483382731","660.492927171019","663.531491314835","680.462967193808","714.003588549012","755.588029572974","733.11191074831","865.826103270438","979.489947271037","1009.0431159297","",
"Nauru","NRU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1994.07183093096","2430.10859725368","2877.65064333259","3780.89663642424","3967.93226824536","3430.95091248273","3553.34045389323","3971.61893536309","4758.64069762848","5374.23321992705","6064.46813022326","6356.08903423284","6184.24502592399","6106.62758831738","5301.69498354439","5923.80076083782","7470.57689699578","9828.22944865865","11174.8147172913","10770.1547656733","10975.8302118346","9455.010555309","9133.16316900487","10137.9939345275","11966.3892766853","13753.8447027476","14619.5133143109","13837.9044485777","11856.7384722504","12158.9578167466","10756.34813228","11095.6309431438","13580.2783896125","17822.3539575047","20431.1227931639","21986.3822298017","20914.5738380363","25432.6931160775","23884.1395821654","22441.3625640935","26739.2692561119","30854.1154975429","32270.4334966641","35068.3548945256","36252.5626517545","31573.0871901859","32905.7495207068","35022.1852955237","35146.7701443876","34344.5709703326","",
